Project ID,Category,Title,County,Improvement Type,Cost,Primary Project, Description
"105173","Under Construction","Main St Corridor Ph IIIA Traffic Signals","Lackawanna    ","Existing Signal Improvement","3353160","null","Intersection Improvements on K 0107, SR 1037, SR 347, SR 2006 and at I 81 Ramps Q,R,M,N, Viewmont Drive, Johnsons College, Schiffs Market and SR 347 in Dickson City and Blakely Boroughs, Lacka. County."
"105201","Under Construction","GRP 111-21-7135-1","Allegheny     ","Resurface","5880659","null","Milling and overlay on SR 51 in Stowe, Findlay, Moon and Robinson Townships, Allegheny County"
"105237","Under Construction","GRP 112-18-7135-1","Beaver        ","Resurface","5087148","null","Milling and resurfacing, shoulder repair, base repair, drainage on SR 68 and SR 4013 in Rochester, Daugherty, New Sewickley and South Beaver Townships, Beaver County"
"105241","Under Construction","GRP 111-19-7135-3 CONC","Allegheny     ","Concrete Rehabilitation","4210708","null","Concrete patching at numerous routes within Allegheny County"
"105323","Under Construction","SR 1034 over Whites Run - DFB","Fayette       ","Bridge Rehabilitation","0","81947","SR 1034 over Whites Run
Connellsville Township, Fayette County
Bridge Rehabilitation/Replacement"
"105330","Under Construction","SR 4025 over Br Browns Ck - DFB","Greene        ","Bridge Replacement","0","115984","SR 4025 over Branch of Browns Creek
Bridge Replacement/Rehabilitation 
Morris Township, Greene County"
"105400","Under Construction","SR 4029 over Dillie Run-DFB","Greene        ","Bridge Replacement","1443558","null","SR 4029 over Dillie Run
Washington Township, Greene County
Bridge Replacement"
"105413","Under Construction","SR 2019 over Br Sewickley Creek - DFB","Westmoreland  ","Bridge Replacement","0","115984","SR 2019 over branch of Sewickley Creek
Unity Township, Westmoreland County
Bridge Replacement/Rehabilitation"
"105488","Under Construction","Citywide Resurf/Ramps 105(C)","Philadelphia  ","Resurface","4656064","null","Citywide Resurfacing 105
City of Philadelphia
Roadway resurfacing & ADA ramps

"
"105796","Under Construction","Philadelphia Pump Station General (C)","Philadelphia  ","Miscellaneous","13864886","null","Philadelphia Pump Stations
South Philadelphia
Upgrading of existing pumping stations"
"105847","Under Construction","Newtown Branch Rail Trail(C)","Bucks         ","Pedestrian Facilities","2516281","null","Newtown Branch Rail Trail
Bucks County
Bike/Ped"
"105853","Under Construction","Lindbergh Blvd TrailCobbsCrk Seg D (C)","Philadelphia  ","Pedestrian Facilities","2061666","null","Lindbergh Blvd.
Philadelphia
Bike/Ped."
"105925","Under Construction","SR 2011 over Mill Race","Centre        ","Bridge Replacement","999640","null","SR 2011 over Mill Race
Millheim Borough
Bridge Replacement"
"105978","Under Construction","US 22 - Mifflin Line to SR 1010","Huntingdon    ","Resurface","7074048","null","On US 22 from Mifflin County Line to Penn ST (SR 1010)
Henderson, Mill Creek and Brady Townships
Resurfacing"
"105996","Under Construction","Trib Barefoot Run","Bedford       ","Bridge Replacement","2416958","null","Over Tributary to Barefoot Run
Pleasantville Borough
Culvert Replacement and Intersection Improvements"
"106000","Under Construction","Beaver Dam Creek Bridge","Somerset      ","Bridge Replacement","0","74452","Over Beaver Dam Creek
Lincoln and Quemahoning Townships
Bridge Replacement"
"106034","Under Construction","SR 64/550 Intersection Improvement","Centre        ","Safety Improvement","3787206","null","SR 64, Nittany Valley Drive and SR 550, Zion Road Intersection
Walker Township
Safety Improvements/Intersection Improvements"
"106068","Under Construction","Barbadoes St Connector Road (F)","Montgomery    ","New Roadway","1561941","null","Barbadoes St Connector Road
Norristown, Montgomery County
New Roadway"
"106207","Under Construction","SR 3015 over Stoney Gap Run","Lycoming      ","Bridge Improvement","193476","null","SR 3015 (Daugherty's Run Road) over Stoney  Gap Run
Anthony and Lycoming Townships
Bridge Improvement"
"106213","Under Construction","Swamp Road Pipe","York          ","Bridge Replacement","0","78892","SR 2089 (Swamp Road) over Wet Weather Stream
North Hopewell Township
Pipe Replacement"
"106224","Under Construction","I-80 Brookville East PM","Jefferson     ","Resurface","17045232","null","Along Interstate 80 from Brookville (Exit 78) to Mill Creek, west of Exit 86 
Rose and Pine Creek Townships and Brookville Borough
Highway Reconstruction"
"106234","Under Construction","SR249 ov Trib. Crooked Crk","Tioga         ","Bridge Replacement","575939","null","SR249 over Trb of Crooked Creek
Chatham Township
Bridge replacement"
"106237","Under Construction","LVTS BR Preserve&Repair 5","Northampton   ","Bridge Preservation Activities","2956714","null","Bridge Preservation & Rehabilitation contract for Lehigh Valley Area."
"106248","Under Construction","I-79 Bridges over North Boundary Road","Butler        ","Bridge Replacement","14724033","null","I-79 (northbound and southbound) over T-311 (North Boundary Road)
Cranberry Township
Bridge Replacement"
"106265","Under Construction","US30 ITS (C)","Chester       ","Variable Message Signs","8121652","null","US 30 ITS
Various Locations, Chester County
Intelligent Transportation System"
"106284","Under Construction","SR 147 from Blacksmith Hill St to Toad Valley Rd","Northumberland","Resurface","0","106285","Mill and resurface
SR 147
Lower Mahanoy Twp"
"106285","Under Construction","SR 4010 from Fourth St to Eleventh St","Northumberland","Resurface","875791","null","Mill and resurface
SR 4010 (Reagan Street)
City of Sunbury"
"106290","Under Construction","MA & PA Community Greenway","York          ","Pedestrian Facilities","482225","null","Bicycle and Pedestrian Improvements
Red Lion Borough and York Township"
"106297","Under Construction","I-90: MP 35 to 46, Preservation - #11","Erie          ","Restoration","16436894","null","Interstate 90 from the Interstate 86 Interchange at Milepost 35 to the New York State Line at Milepost 46
Harborcreek, Greenfield, and Northeast Townships
Restoration - Mill and Inlay"
"106321","Under Construction","2020 SEDACOG Bridge Preservation","Mifflin       ","Bridge Preservation Activities","1993832","null","SR 103 ov Trib Juniata River, Granville Twp, Mifflin Co
SR 75 ov Trib Tuscarora Crk, Spruce Hill, Juniata Co
SR 3017 ov Trib Tuscarora Crk, Beale Twp, Juniata Co
SR 3018 ov Tuscarora Crk, Tuscarora Twp, Juniata Co"
"106388","Under Construction","2020 ADA Curb Ramp Project","Allegheny     ","Safety Improvement","1991842","null","Construct ADA curb ramps on SR 885, SR 2045, SR 3025, SR 3033, SR 3034, SR 4022 in West Mifflin Borough, City of Pittsburgh, Scott Township, Mt. Lebanon, Bridgeville, Allegheny County and SR 4021 in Chippewa Township, Beaver County."
"106390","Under Construction","Bridge Wash 2020","Allegheny     ","Bridge Preservation Activities","848452","null","Bridge wash contract in District 11"
"106405","Under Construction","Westmoreland County #29","Westmoreland  ","Bridge Rehabilitation","2459618","null","Ligonier Street over Loyalhanna Ck (Co Br #29)
Latrobe Borough, Westmoreland County
Bridge Rehabilitation"
"106457","Under Construction","US 11 from Snyder County to Northumberland County","Union         ","Resurface","0","98922","SR 11
Snyder Co line to Northumberland Co line
Union Twp"
"106459","Under Construction","Jefferson Short Span Length Group Bridges","Jefferson     ","Bridge Rehabilitation","2075152","null","Existing structures carrying PA 949 and SR 1013 (Airport Road) over Mill Run, Pine Run, and Keys Run
Eldred, Heath, and Washington Townships
Bridge Replacement"
"106507","Under Construction","Lebanon Church Rd - Adaptive Traffic Signal System","Allegheny     ","Safety Improvement","0","26623","Design and Construction of an Adaptive Traffic Signal System along State Route 2040 - Lebanon Church Road- from Bombardier Drive to Buttermilk Hollow Road in Pleasant Hills and West Mifflin Boroughs, Allegheny County."
"106513","Under Construction","PA 271 - Woodmont Rd to SR 3037","Cambria       ","Resurface","7089676","null","Woodmont Road (T-728) to Bedford Street and from the Little Conemaugh River to William Penn Avenue (SR 3037)
Various Municipalities
Resurfacing"
"106587","Under Construction","ITS - Lancaster Phase 4","Lancaster     ","Traffic System Management","7817895","null","Install ITS equipment
US 30, US 222 & PA 283
Lancaster County"
"106626","Under Construction","Safe Harbor Trestle Bridge","Lancaster     ","Transportation Enhancement","6767777","null","Enola Low Grade rail trail bridge over Conestoga River
Manor and Conestoga Townships
Improvements to railroad bridge for rail trail"
"106861","Under Construction","A251-704 - Vehicle Wash Lancaster - Construction","null","Facility Improvement - Build ir","1405065","null","ykovalc 3/1/2016 16:29:48

A251-704 Vehicle Wash in Lancaster County, Dist. 8
Construction part only"
"106862","Under Construction","A251-704 - Vehicle Wash Lancaster - HVAC","null","Facility Improvement - Build ir","190983","null","ykovalc 3/1/2016 16:48:9

A251-704 - Vehicle Wash Lancaster County - HVAC"
"106863","Under Construction","A251-704 - Vehicle Wash Lancaster Co. - Plumbin","null","Facility Improvement - Build ir","367563","null","ykovalc 3/1/2016 16:55:33

A251-704 - Vehicle Wash Lancaster County - Plumbing part only"
"106864","Under Construction","A251-704 - Vehicle Wash Lancaster Co. - Electrical","null","Facility Improvement - Build ir","248626","null","null"
"106994","Under Construction","Rising Sun Avenue Signal Imp. (C)","Philadelphia  ","Safety Improvement","4993024","null","Rising Sun Avenue
Philadelphia County
Signal Improvements"
"106995","Under Construction","Castor Ave:Aramingo-Erie (C)","Philadelphia  ","Safety Improvement","0","106994","Castor Avenue
Philadelphia County
Signal Improvements"
"107031","Under Construction","Mt Joy Rd Resurface","Lancaster     ","Resurface","1306034","null","Resurface PA 772 (Mt Joy Road) from PA 230 to S. 
Mount Joy Borough, Mount Joy and Rapho Township, Lancaster County"
"107053","Under Construction","New Castle Multimodal Regional Riverwalk","Lawrence      ","Transportation Enhancement","892113","null","(Sponsor = City of New Castle) Pedestrian/bicycle friendly route enhancements along East Washington Street, South Mercer Street, South Croton Ave, South Mill Street and Market Street in the City of New Castle, Lawrence County."
"107183","Under Construction","Make Way for Children (C)","Philadelphia  ","Pedestrian Facilities","1526235","null","Make Way for Children
City of Philadelphia
Install pedestrian and bicycle 
safety infrastructure

"
"107197","Under Construction","Manayunk Bridge Trail Amenities(C)","Philadelphia  ","Pedestrian Facilities","1204355","null","Manayunk Bridge Trail Amenities
Philadelphia & Lower Merion Township MontCO
Trail Amenities
"
"107443","Under Construction","Allegheny Circle Phase 2 Construction","Allegheny     ","Transportation Enhancement","2706565","null","(Sponsor = City) for the conversion of Allegheny Commons from one way to bidirectional traffic with bicycle lanes by removing signals, intersection modifications, upgrade curb ramp located in the City of Pittsburgh, Allegheny County."
"107544","Under Construction","Bridge Group N (C)","Chester       ","Bridge Replacement","0","107544","Bridge Group N
Bucks, Chester and Montgomery
Bridge Rehab and Replacement"
"107589","Under Construction","US 30 Pipe Replacment-A","Franklin      ","Reconstruct","0","100046","Deep pipe replacement
US 30 at tributary to Campbell's Run
Saint Thomas Township"
"107625","Under Construction","Sheepskin Trail - Southern Extension","Fayette       ","Transportation Enhancement","653251","null","Trail Expansion
Sheepskin Trail 
Springhill Township, Fayette County"
"107637","Under Construction","Roosevelt Blvd. Rapid Transit (C)","Philadelphia  ","Miscellaneous","2334693","null","Roosevelt Blvd. Rapid Transit 
Philadelphia 
Ten bus stations"
"107640","Under Construction","Route 463 Traffic Signals (C)","Montgomery    ","Existing Signal Improvement","1049413","null","Route 463 Traffic Signals 
Hatfield Twp.
Automated signal system"
"107649","Under Construction","Wallingford Connection (C)","Delaware      ","Pedestrian Facilities","622344","null","Wallingford Mass Transit 
Nether Providence Twp. 
Connecting Wallingford to mass transit"
"107650","Under Construction","Easton Rd. Signals (C)","Montgomery    ","Existing Signal Improvement","0","107650","Easton Rd. Signals 
Abington Twp. 
Upgrade of 9 signalized intersections
"
"107652","Under Construction","US 202/US 1 ITS Corridor (C)","Delaware      ","Existing Signal Improvement","3288149","null","US 202/US 1 ITS Corridor
Chester and Delaware County
Adaptive signals and ITS infrastructure"
"107653","Under Construction","SR 209 Betterment Project","Monroe        ","Resurface","2844715","null","Resurfacing SR 209 in Hamilton / Stroud Township(s). From SR 33 to I-80 in Monroe County. Guide rail, inlet, bridge latex overlay, crack &seal."
"107673","Under Construction","RATS Bridge Preservation #6","Berks         ","Bridge Preservation Activities","3109070","null","Various Bridges
Berks County
Consultant design and construction of bridge repairs and preservation"
